VV_1,VV_2,VV_3,VV_4,VV_5,VV_6,VV_7,VV_8,VV_9,VV_10,VV_11,VV_12,VV_13,VV_14,VV_15,VV_16,VH_17,VH_18,VH_19,VH_20,VH_21,VH_22,VH_23,VH_24,VH_25,VH_26,VH_27,VH_28,VH_29,VH_30,VH_31,VH_32,VHVV_33,VHVV_34,VHVV_35,VHVV_36,VHVV_37,VHVV_38,VHVV_39,VHVV_40,VHVV_41,VHVV_42,VHVV_43,VHVV_44,VHVV_45,VHVV_46,VHVV_47,VHVV_48,label
-8.213436,-9.628045,-5.1715665,-10.607006,-5.9976172,-5.3458605,-5.307049,-6.8617344,-4.2459483,-10.441229,-8.388899,-11.371824,-7.91263,-6.895505,-7.470607,-8.086736,-15.9367485,-15.5800295,-21.447813,-15.605867,-15.410677,-16.025797,-13.2098875,-14.364115,-13.485013,-16.486774,-13.841147,-14.52453,-15.142981,-15.350623,-15.018395,-15.803938,1.9403267,1.6181924,4.1472564,1.4712793,2.5694666,2.9977953,2.4891212,2.0933652,3.175972,1.5790071,1.6499362,1.2772384,1.9137733,2.2261784,2.0103314,1.9543037,0
-9.002955,-7.026276,-3.97896,-6.8654604,-7.3960385,-8.804096,-5.027814,-7.1414876,-9.96454,-9.539126,-5.3484955,-5.754146,-6.3186173,-9.33725,-10.030291,-7.4871397,-14.457986,-11.797672,-10.2915125,-13.50998,-13.800604,-13.022364,-13.168322,-15.20599,-13.479387,-9.1749115,-12.83534,-10.762778,-14.173485,-14.272027,-11.546181,-12.916485,1.6059155,1.6790789,2.586483,1.9678186,1.8659453,1.4791255,2.6190948,2.129247,1.3527356,0.9618189,2.3998039,1.8704389,2.2431307,1.5285043,1.1511312,1.7251561,0
-8.577256,-4.568705,-6.311035,-7.057915,-15.57968,-7.3348937,-7.9105687,-6.9527936,-6.1279283,-11.361575,-11.9107065,-15.40074,-9.933574,-14.818155,-9.845927,-17.201546,-13.6713295,-13.476039,-14.650936,-15.677109,-23.900932,-16.599222,-19.08394,-22.368793,-17.473928,-15.432002,-21.080349,-18.933525,-18.396173,-15.272365,-11.963654,-15.911713,1.5939049,2.9496405,2.321479,2.2212095,1.5341094,2.263049,2.4124613,3.2172382,2.851523,1.3582625,1.7698655,1.2293906,1.8519189,1.0306522,1.2150865,0.92501646,0
-14.221268,-8.714091,-7.148585,-15.4833355,-13.478178,-11.16466,-9.4870205,-9.615424,-11.65782,-10.746795,-11.050664,-10.62309,-9.248541,-12.8109865,-8.964446,-13.477863,-14.867211,-14.68798,-17.003595,-21.532978,-17.343222,-19.302074,-21.276217,-21.7444,-17.2677,-17.299461,-14.623992,-17.94792,-14.330125,-13.42126,-13.764429,-15.623809,1.045421,1.6855434,2.378596,1.3907197,1.2867631,1.7288545,2.2426658,2.2614083,1.4812118,1.6097322,1.3233587,1.6895199,1.5494471,1.0476367,1.5354466,1.15922,0
-11.036993,-7.8248672,-8.98236,-14.014866,-10.200217,-5.7562118,-9.729462,-9.942334,-9.4213,-7.772595,-9.108713,-9.145253,-11.353808,-9.955274,-9.116522,-11.020283,-15.709298,-12.212705,-15.543239,-19.945658,-16.748898,-17.534658,-15.455221,-19.309498,-16.584312,-16.130878,-13.085761,-18.771873,-15.370513,-12.122372,-15.402901,-18.51821,1.4233314,1.5607555,1.7304181,1.4231787,1.6420139,3.046215,1.588497,1.9421493,1.7602998,2.075353,1.4366201,2.052636,1.353776,1.2176834,1.6895589,1.6803751,0
-10.607805,-9.100234,-9.056144,-8.509067,-6.729915,-9.3297615,-7.549231,-12.471701,-7.4254837,-5.491455,-9.290139,-9.169926,-16.311142,-9.088929,-9.030204,-10.653225,-16.4628,-15.795238,-16.562832,-16.337318,-18.901896,-19.291082,-15.279015,-27.831903,-21.735922,-17.695261,-14.355381,-13.080339,-16.655558,-16.674429,-22.27337,-15.989902,1.5519514,1.7356957,1.8289057,1.9199893,2.808638,2.067693,2.0239165,2.2316046,2.927206,3.2223265,1.5452278,1.426439,1.0211153,1.8345867,2.4665413,1.5009447,0
-2.8581772,-5.331281,-6.309413,-12.66818,-11.863068,-3.50045,-7.602623,-9.36916,-8.595749,-6.8541245,-10.069649,-4.512145,-13.451839,-6.9207106,-9.766485,-11.681832,-17.835505,-15.078965,-17.565563,-17.678059,-15.7548065,-16.555313,-19.906797,-17.687706,-21.51431,-16.780573,-19.732767,-17.569077,-15.591519,-17.868614,-14.555822,-17.46488,6.240167,2.8283944,2.784025,1.3954694,1.328055,4.7294817,2.618412,1.8878647,2.5029013,2.4482448,1.9596282,3.8937302,1.1590623,2.5819044,1.4903848,1.4950461,0
-7.0928416,-7.877548,-7.856854,-9.847288,-14.523092,-7.1263375,-16.09422,-11.2581415,-13.090486,-10.51637,-10.612696,-11.839325,-13.044657,-8.920335,-8.03841,-13.355161,-21.126549,-14.819483,-16.553686,-19.461872,-17.298845,-13.160077,-16.107765,-15.905885,-21.648932,-20.898882,-15.852413,-19.23541,-15.806492,-15.2951145,-15.411652,-18.209051,2.9785733,1.8812302,2.1069102,1.9763688,1.191127,1.8466817,1.0008416,1.412834,1.6537913,1.9872715,1.4937216,1.624705,1.2117215,1.7146347,1.9172511,1.3634468,0
-11.261156,-9.879083,-8.728867,-10.169174,-7.9605465,-7.7652984,-4.018547,-5.8354254,-5.5713205,-8.547494,-7.886459,-6.7088346,-10.677874,-10.708986,-7.41141,-7.762546,-13.741109,-12.203837,-13.942599,-16.591211,-15.342866,-15.601663,-15.854652,-16.619837,-16.432938,-13.698058,-10.428972,-16.266651,-20.212511,-14.90329,-13.361156,-15.909012,1.2202219,1.2353209,1.5972978,1.63152,1.9273635,2.0091517,3.9453695,2.8480933,2.949559,1.6025817,1.3223897,2.4246612,1.8929341,1.391662,1.802782,2.049458,1
-8.491753,-11.941403,-8.194317,-13.12884,-8.078561,-7.882254,-6.7619596,-8.151288,-9.873929,-8.391824,-6.747822,-7.6855087,-6.3628116,-7.310159,-9.573075,-10.201113,-16.4727,-15.518854,-14.862049,-16.936981,-13.767604,-16.43309,-15.810399,-17.796934,-14.830882,-13.992782,-14.370104,-13.645545,-16.896763,-16.479605,-14.414266,-13.555868,1.9398469,1.2995838,1.813702,1.2900592,1.7042148,2.084821,2.3381388,2.183328,1.5020244,1.6674303,2.1295915,1.77549,2.6555498,2.254343,1.5057089,1.3288617,1
-8.491753,-11.941403,-8.194317,-13.12884,-8.078561,-7.882254,-6.7619596,-8.151288,-9.873929,-8.391824,-6.747822,-7.6855087,-6.3628116,-7.310159,-9.573075,-10.201113,-16.4727,-15.518854,-14.862049,-16.936981,-13.767604,-16.43309,-15.810399,-17.796934,-14.830882,-13.992782,-14.370104,-13.645545,-16.896763,-16.479605,-14.414266,-13.555868,1.9398469,1.2995838,1.813702,1.2900592,1.7042148,2.084821,2.3381388,2.183328,1.5020244,1.6674303,2.1295915,1.77549,2.6555498,2.254343,1.5057089,1.3288617,1
-10.608392,-6.362053,-9.565813,-11.947595,-7.021948,-8.529911,-13.12701,-8.971322,-6.670471,-6.863149,-7.0591187,-8.464964,-13.594533,-7.6762886,-7.7224913,-10.601158,-13.181196,-16.853268,-17.5458,-16.874578,-14.34168,-16.230158,-14.928601,-15.937726,-12.496246,-14.716284,-15.575427,-17.251472,-18.241117,-11.860419,-11.882046,-13.675785,1.2425253,2.6490297,1.8342193,1.412383,2.0424078,1.9027348,1.137243,1.7765193,1.8733679,2.1442466,2.2064266,2.0379853,1.341798,1.5450722,1.5386286,1.2900275,1
-10.6818695,-4.67012,-8.245701,-6.1329803,-5.092025,-4.7644377,-7.3489165,-10.570991,-5.885247,-12.09575,-9.034338,-7.500073,-3.5488243,-6.189221,-7.019615,-6.1535034,-13.142617,-12.234691,-11.419461,-13.566707,-13.602329,-15.104032,-10.56904,-18.380398,-12.791193,-12.577494,-11.110816,-11.391987,-9.922349,-14.464274,-13.994663,-13.5338,1.2303667,2.619781,1.3848989,2.2120903,2.6713006,3.1701603,1.4381768,1.7387583,2.1734333,1.0398276,1.2298429,1.5189168,2.7959538,2.3370106,1.993651,2.1993651,1
-10.6818695,-4.67012,-8.245701,-6.1329803,-5.092025,-4.7644377,-7.3489165,-10.570991,-5.885247,-12.09575,-9.034338,-7.500073,-3.5488243,-6.189221,-7.019615,-6.1535034,-13.142617,-12.234691,-11.419461,-13.566707,-13.602329,-15.104032,-10.56904,-18.380398,-12.791193,-12.577494,-11.110816,-11.391987,-9.922349,-14.464274,-13.994663,-13.5338,1.2303667,2.619781,1.3848989,2.2120903,2.6713006,3.1701603,1.4381768,1.7387583,2.1734333,1.0398276,1.2298429,1.5189168,2.7959538,2.3370106,1.993651,2.1993651,1
-11.08048,-8.437003,-12.659575,-10.758807,-13.646597,-12.237828,-12.068498,-15.630692,-7.7729487,-11.676937,-10.66197,-9.794385,-11.78024,-10.05685,-11.099884,-9.143219,-18.718786,-18.085773,-17.603786,-15.577573,-14.67438,-20.472303,-16.350586,-21.060015,-15.081322,-17.159601,-17.005754,-22.711666,-15.302759,-12.182212,-16.604425,-18.958437,1.6893479,2.1436253,1.3905511,1.4478903,1.0753143,1.6728706,1.3548154,1.3473501,1.9402318,1.4695293,1.5949917,2.3188457,1.2990192,1.2113346,1.4959098,2.073497,1
-9.679979,-12.6719675,-10.147402,-8.3367605,-13.084223,-11.204271,-9.536615,-10.224508,-10.233141,-14.834034,-11.5021305,-14.212858,-8.194725,-9.375681,-8.933837,-9.002809,-18.617142,-18.00586,-18.508883,-15.038552,-23.724915,-13.440018,-17.45016,-20.813824,-18.769001,-22.268318,-16.607813,-24.351395,-18.688393,-17.328352,-14.572082,-15.553787,1.9232625,1.4209207,1.8240023,1.8038843,1.813246,1.1995442,1.8298063,2.0356796,1.8341388,1.5011641,1.4438902,1.7133355,2.2805393,1.8482233,1.6311113,1.7276595,1
-10.15057,-11.781084,-9.4407,-9.782988,-13.335092,-8.313216,-8.168569,-10.564788,-12.556733,-16.19606,-8.740537,-13.578532,-9.927226,-9.235068,-9.376933,-11.744382,-16.457106,-16.28363,-17.175722,-15.340492,-20.876884,-12.41997,-19.42747,-19.330408,-18.835985,-20.005323,-17.11094,-25.008839,-16.16044,-15.748395,-17.264965,-14.961192,1.6212986,1.3821844,1.8193272,1.5680785,1.5655599,1.4940028,2.37832,1.8297014,1.5000706,1.2351968,1.9576533,1.8417926,1.6278908,1.7052819,1.8412166,1.273902,1
-10.15057,-11.781084,-9.4407,-9.782988,-13.335092,-8.313216,-8.168569,-10.564788,-12.556733,-16.19606,-8.740537,-13.578532,-9.927226,-9.235068,-9.376933,-11.744382,-16.457106,-16.28363,-17.175722,-15.340492,-20.876884,-12.41997,-19.42747,-19.330408,-18.835985,-20.005323,-17.11094,-25.008839,-16.16044,-15.748395,-17.264965,-14.961192,1.6212986,1.3821844,1.8193272,1.5680785,1.5655599,1.4940028,2.37832,1.8297014,1.5000706,1.2351968,1.9576533,1.8417926,1.6278908,1.7052819,1.8412166,1.273902,1
-9.856249,-8.376475,-10.265879,-12.062333,-10.424918,-10.683197,-10.424547,-7.380606,-9.0434,-9.150463,-8.97039,-15.832478,-9.117833,-9.33071,-7.3155847,-12.924827,-18.33487,-17.352459,-20.316484,-16.004562,-18.875185,-18.131092,-15.759779,-18.087662,-14.354757,-20.093304,-17.664389,-20.031641,-17.48106,-14.461178,-17.248201,-17.5566,1.8602278,2.0715704,1.9790303,1.3268214,1.8105835,1.6971596,1.511795,2.4507015,1.5873187,2.1958783,1.9691883,1.2652246,1.9172384,1.5498475,2.357734,1.3583627,1
-11.052065,-13.719196,-19.724213,-15.911799,-15.355607,-9.8409605,-10.450907,-10.2244835,-11.522031,-9.881167,-10.095711,-11.972223,-10.079107,-9.2777195,-9.379597,-11.722521,-18.160898,-18.48559,-21.898512,-23.167929,-29.718739,-24.53306,-14.719336,-19.490479,-17.516249,-20.057175,-13.648323,-21.737335,-17.497087,-13.881081,-17.476116,-20.427929,1.6432132,1.3474251,1.110235,1.4560219,1.9353672,2.4929538,1.4084268,1.9062556,1.5202397,2.0298386,1.3518932,1.8156475,1.7359759,1.4961737,1.8632054,1.7426225,1
-7.5553613,-6.659576,-6.231653,-8.492411,-1.5851693,-9.241646,-3.80356,-6.5227013,-6.479795,-2.9705107,-10.415317,-6.699547,-11.50099,-1.854172,-5.6563616,-6.80594,-15.361169,-13.174365,-13.457181,-20.950676,-13.438281,-17.594282,-14.796024,-14.19501,-13.592492,-14.205513,-8.214333,-14.406372,-12.425589,-13.317625,-13.050863,-15.451464,2.033148,1.978259,2.1594882,2.466988,8.477505,1.9038038,3.8900464,2.1762471,2.0976732,4.7821784,0.7886781,2.1503503,1.080393,7.182519,2.3072894,2.2702909,1
-8.824491,-10.997661,-10.793394,-9.089335,-11.320243,-12.206022,-10.971756,-10.663717,-13.003922,-8.327449,-8.582886,-8.412184,-10.878752,-8.959846,-9.664125,-14.779797,-21.87517,-19.200603,-20.546675,-17.989233,-14.138051,-14.935747,-17.974628,-21.145437,-15.827937,-19.272991,-19.70614,-15.223374,-16.989027,-14.021986,-13.957974,-14.881657,2.478916,1.7458806,1.9036343,1.9791582,1.2489177,1.2236376,1.6382636,1.9829329,1.2171663,2.3143933,2.2959807,1.8096818,1.5616707,1.5649809,1.444308,1.0068918,1
-16.316093,-15.094633,-8.358599,-9.989544,-10.641983,-17.192934,-11.083562,-7.4005356,-6.6664963,-9.960971,-7.795979,-11.502072,-6.42279,-7.90942,-8.449891,-12.178049,-19.285025,-17.407173,-19.663898,-18.515036,-20.64368,-19.531883,-21.962475,-22.600225,-17.823198,-17.516714,-17.300844,-18.780851,-16.839203,-11.916182,-19.130442,-20.059402,1.1819634,1.1532028,2.3525355,1.8534416,1.939834,1.1360413,1.9815358,3.0538635,2.673548,1.7585348,2.2192008,1.6328232,2.6217892,1.506581,2.2639868,1.647177,1
-9.192259,-12.071633,-15.247437,-13.362283,-7.8669577,-4.7964644,-6.489467,-10.137586,-11.593377,-6.8151116,-7.5897546,-12.732424,-10.835466,-6.1989846,-8.252498,-13.030998,-21.103941,-23.228487,-23.323841,-18.125141,-16.134005,-18.286322,-12.237225,-20.152279,-18.077856,-17.342484,-23.231276,-20.820581,-22.471313,-13.5388,-15.088588,-14.46863,2.2958384,1.9242208,1.5296893,1.3564404,2.0508568,3.8124585,1.8857056,1.9878776,1.559326,2.5447102,3.0608733,1.6352409,2.0738668,2.184035,1.8283662,1.110324,1
-9.856249,-8.376475,-10.265879,-12.062333,-10.424918,-10.683197,-10.424547,-7.380606,-9.0434,-9.150463,-8.97039,-15.832478,-9.117833,-9.33071,-7.3155847,-12.924827,-18.33487,-17.352459,-20.316484,-16.004562,-18.875185,-18.131092,-15.759779,-18.087662,-14.354757,-20.093304,-17.664389,-20.031641,-17.48106,-14.461178,-17.248201,-17.5566,1.8602278,2.0715704,1.9790303,1.3268214,1.8105835,1.6971596,1.511795,2.4507015,1.5873187,2.1958783,1.9691883,1.2652246,1.9172384,1.5498475,2.357734,1.3583627,1
-10.89616,-10.282477,-9.994455,-11.67596,-9.330072,-11.695667,-7.290077,-9.819558,-9.863706,-9.085645,-11.937533,-9.698074,-10.550514,-8.697343,-11.030001,-10.879702,-22.441204,-15.704203,-18.24879,-16.380886,-12.487614,-21.5797,-15.00717,-17.267649,-17.304607,-20.726387,-14.954364,-17.827547,-17.340513,-15.338153,-20.539715,-16.890724,2.0595517,1.5272781,1.8258914,1.4029584,1.3384262,1.8451022,2.0585747,1.7584955,1.7543718,2.2812235,1.2527181,1.8382565,1.6435704,1.7635448,1.8621681,1.5524988,1
-11.343309,-9.221849,-10.158397,-10.6042795,-11.932898,-6.6583657,-12.50893,-8.658908,-10.554999,-10.280941,-8.01375,-9.181513,-8.772266,-13.447521,-9.92912,-11.524373,-17.948212,-19.108894,-17.97146,-15.557695,-18.229895,-18.234539,-14.091464,-19.21112,-17.1385,-12.511084,-14.826271,-19.19543,-17.291542,-18.395657,-16.425793,-17.258,1.5822729,2.0721326,1.7691237,1.4671148,1.5277005,2.7385907,1.1265124,2.218654,1.6237329,1.2169201,1.850104,2.0906608,1.9711599,1.3679588,1.654305,1.4975216,1
-9.801653,-8.622752,-11.088489,-12.434798,-11.190343,-9.388667,-7.452956,-11.709819,-9.801167,-11.016471,-9.656041,-8.500611,-9.292718,-7.504021,-9.677813,-12.5322275,-17.893848,-14.746517,-15.910757,-13.285894,-19.551212,-14.493215,-17.912605,-16.193716,-18.505291,-14.856328,-17.791607,-15.544269,-14.33303,-9.574207,-19.502485,-22.230688,1.825595,1.7101868,1.4348897,1.0684446,1.7471504,1.5436925,2.403423,1.3829176,1.8880703,1.348556,1.8425364,1.8286059,1.5423937,1.2758769,2.015175,1.7738816,1
-11.05155,-8.331678,-8.685487,-10.967588,-6.9788218,-11.584285,-8.397341,-5.885964,-7.124152,-7.6263027,-11.056132,-8.330488,-7.8723283,-8.0209465,-8.605239,-8.680117,-19.25393,-14.920092,-16.171001,-15.554873,-14.737035,-14.912448,-16.586643,-14.161315,-16.455223,-14.755159,-11.779264,-17.741714,-17.440392,-12.292706,-17.57889,-18.979681,1.7421925,1.7907667,1.8618417,1.4182583,2.1116796,1.2872999,1.9752257,2.4059465,2.3097796,1.9347723,1.0654055,2.1297328,2.2154045,1.5325755,2.0428123,2.1865697,1
-9.238864,-8.164907,-11.056441,-9.486709,-9.050745,-11.2588415,-5.7154055,-7.614459,-7.585509,-8.139459,-11.944982,-9.467886,-6.8357906,-6.7444215,-8.119055,-13.452765,-15.212037,-15.153572,-17.446571,-12.725352,-11.682131,-12.277422,-10.126856,-17.25528,-10.255563,-15.198358,-15.186696,-16.879517,-20.568876,-10.736856,-18.204363,-16.88258,1.6465268,1.8559391,1.5779554,1.3413875,1.2907369,1.0904694,1.7718526,2.2661202,1.351994,1.8672444,1.2713872,1.7828178,3.0089974,1.5919611,2.2421775,1.2549523,1
-8.665589,-3.8743746,-9.082855,-9.641489,-8.282089,-4.2777915,-7.8471403,-7.327721,-11.031173,-6.4282575,-10.93949,-7.233327,-8.17206,-4.7122235,-9.922418,-11.743868,-16.569235,-14.824585,-11.797688,-17.125467,-15.795679,-16.023886,-15.854771,-14.489882,-10.557085,-11.2984295,-13.519556,-17.528704,-17.272655,-10.400572,-17.58068,-14.44737,1.9120725,3.8263168,1.2988963,1.7762263,1.9072095,3.7458317,2.020452,1.9774064,0.9570229,1.7576193,1.2358488,2.4233253,2.1136231,2.2071474,1.7718143,1.2302054,1
-8.582251,-9.12677,-9.530752,-9.621938,-12.29096,-8.726728,-7.8062997,-9.8254595,-8.704779,-8.696579,-6.4737105,-5.222906,-10.813049,-5.133832,-10.322974,-10.813294,-18.358477,-17.004543,-16.871946,-18.201902,-12.599731,-13.863317,-15.672625,-19.210363,-12.444194,-16.285826,-18.182478,-18.576618,-18.380463,-14.2255535,-14.703757,-16.683615,2.1391215,1.8631502,1.770264,1.8917086,1.0251218,1.5886041,2.0076895,1.9551618,1.429582,1.8726702,2.808664,3.5567589,1.6998409,2.7709427,1.4243722,1.5428798,1
-12.679288,-6.9181533,-10.280704,-12.959947,-9.90617,-9.161393,-9.302377,-10.459707,-11.332265,-13.346101,-7.24012,-11.027417,-7.600891,-8.72682,-12.262203,-10.846782,-20.313076,-14.671642,-14.974944,-16.667656,-15.368109,-13.994604,-12.227175,-22.204786,-16.54862,-19.725456,-23.061213,-23.48512,-18.518982,-12.81846,-14.105149,-15.682027,1.6020676,2.1207457,1.456607,1.2860898,1.5513674,1.5275629,1.3144141,2.122888,1.4603101,1.477994,3.1851978,2.1297028,2.4364223,1.4688582,1.1502949,1.4457769,1
-11.371237,-9.15305,-9.230713,-16.846857,-8.548675,-10.580654,-10.462198,-9.046078,-10.125133,-9.81504,-12.376593,-10.536511,-11.870677,-10.278848,-9.944889,-10.999279,-18.624035,-15.311086,-19.845512,-18.32067,-15.740915,-13.669238,-14.755276,-15.832735,-15.9977865,-16.62186,-15.344656,-24.746813,-20.956076,-12.721233,-16.282719,-15.26536,1.6378196,1.672785,2.1499436,1.087483,1.8413281,1.2919086,1.4103419,1.7502321,1.5800076,1.6935092,1.2398126,2.3486724,1.7653648,1.2376128,1.637295,1.3878509,1
-13.522528,-13.197451,-12.746227,-11.333573,-13.531541,-13.246463,-14.169165,-12.909905,-12.626135,-11.961738,-10.432141,-13.380157,-10.804987,-12.450591,-15.352309,-13.349464,-28.854372,-17.699654,-17.365246,-20.444023,-23.737743,-20.509577,-16.2457,-18.388409,-15.084987,-19.070906,-19.839993,-23.260307,-25.402782,-14.784322,-19.52228,-18.669382,2.1338,1.3411418,1.3623832,1.8038461,1.7542527,1.5483059,1.1465533,1.4243643,1.194743,1.5943255,1.901814,1.738418,2.351024,1.1874393,1.2716185,1.3985118,1
-7.430124,-5.002863,-5.5543327,-7.7835493,-4.339668,-2.4596453,-2.7854319,-4.220933,-3.0698779,-4.7961397,-5.5081487,-3.9034917,-4.961788,-10.282593,-6.9083924,-4.800398,-17.654095,-14.389138,-13.72531,-13.797888,-19.330645,-11.363943,-14.889613,-15.194302,-15.700659,-16.542616,-10.233561,-11.048509,-16.560972,-13.279022,-16.829308,-15.009746,2.3760164,2.8761806,2.4710996,1.7726988,4.4544063,4.620155,5.3455315,3.5997496,5.1144247,3.4491522,1.8578947,2.8304167,3.337702,1.2914081,2.436067,3.1267712,1
-3.592908,-4.77125,-5.202078,-5.9976006,-6.7082253,-4.512374,-2.0446193,-3.810703,-3.6916425,-4.307355,-3.924074,-6.240317,-4.520553,-7.192503,-5.9791822,-3.5306559,-15.701066,-14.871937,-12.097775,-12.796684,-16.73378,-10.763165,-17.528212,-13.986969,-14.039428,-15.816011,-9.052979,-12.455111,-16.591606,-12.671186,-17.633856,-12.526754,4.370016,3.1169899,2.3255658,2.1336339,2.4945166,2.3852556,8.572848,3.670443,3.80303,3.6718616,2.3070362,1.99591,3.67026,1.7617215,2.9492087,3.5479963,1
-6.6824355,-12.451185,-8.656525,-14.040268,-10.579582,-13.630204,-12.768403,-10.498288,-10.229785,-9.7740555,-11.274826,-9.278043,-9.561822,-9.108364,-11.778901,-13.450565,-15.768976,-16.068134,-15.010747,-15.226916,-17.005085,-22.162954,-18.144886,-18.38072,-16.567272,-15.963867,-18.8327,-22.79408,-17.902283,-15.520268,-16.261292,-13.620106,2.359765,1.2904904,1.7340385,1.0845175,1.6073495,1.6260178,1.4210773,1.7508302,1.6195132,1.63329,1.6703317,2.4567769,1.872267,1.7039578,1.3805441,1.0126047,1
-6.817886,-7.2033134,-10.863534,-9.382152,-5.0531087,-10.54969,-6.0339017,-12.038359,-6.828716,-9.678846,-8.730703,-10.471166,-6.8290043,-6.7196546,-13.525095,-9.461827,-18.986795,-13.012198,-15.912048,-17.947659,-16.121473,-12.88862,-13.084355,-15.669804,-13.490188,-15.38347,-17.62586,-18.650064,-16.167974,-14.124528,-21.79503,-15.612343,2.784851,1.8064185,1.4647212,1.9129575,3.190407,1.221706,2.1684732,1.3016561,1.9755088,1.5893908,2.0188365,1.7810878,2.367545,2.1019723,1.6114513,1.6500347,1
-12.782153,-11.319627,-7.2689404,-10.942294,-7.0407124,-10.430717,-11.983918,-9.5824175,-8.006391,-8.621883,-8.622041,-9.436904,-13.371604,-10.611121,-13.649498,-9.94279,-19.026417,-24.93837,-22.046595,-19.508394,-16.717508,-14.522354,-12.405108,-16.133848,-16.418467,-17.460083,-18.494497,-17.07038,-17.735935,-15.525719,-14.638285,-14.728007,1.4885143,2.2031088,3.032986,1.7828432,2.3744059,1.3922681,1.0351464,1.6836928,2.0506701,2.025089,2.1450255,1.8088962,1.326388,1.4631554,1.0724412,1.4812752,1
-12.782153,-11.319627,-7.2689404,-10.942294,-7.0407124,-10.430717,-11.983918,-9.5824175,-8.006391,-8.621883,-8.622041,-9.436904,-13.371604,-10.611121,-13.649498,-9.94279,-19.026417,-24.93837,-22.046595,-19.508394,-16.717508,-14.522354,-12.405108,-16.133848,-16.418467,-17.460083,-18.494497,-17.07038,-17.735935,-15.525719,-14.638285,-14.728007,1.4885143,2.2031088,3.032986,1.7828432,2.3744059,1.3922681,1.0351464,1.6836928,2.0506701,2.025089,2.1450255,1.8088962,1.326388,1.4631554,1.0724412,1.4812752,1
-16.37707,-13.130229,-11.1096945,-10.141978,-11.826497,-9.139185,-12.24272,-13.2102585,-8.400244,-10.017707,-10.207865,-12.861202,-10.715172,-9.496951,-12.671803,-11.948928,-21.324465,-25.458208,-19.191664,-17.453474,-21.046274,-14.489951,-16.996073,-23.684195,-18.526972,-18.001608,-22.361301,-23.77234,-21.570347,-20.31572,-15.363058,-15.126651,1.3020929,1.9389006,1.72747,1.720914,1.7795863,1.5854752,1.3882595,1.7928637,2.205528,1.7969788,2.1905954,1.8483762,2.0130658,2.1391833,1.2123814,1.2659421,1
-10.643374,-16.935194,-11.541192,-10.1303005,-10.250695,-13.549733,-7.592942,-9.179306,-8.924934,-11.531146,-8.424722,-11.021333,-11.417708,-9.725584,-9.427208,-20.469032,-22.727703,-19.832472,-14.457615,-16.739674,-15.621239,-19.995678,-13.651821,-16.269775,-18.01544,-19.118074,-21.616774,-24.96097,-19.797705,-18.06813,-17.808884,-18.120148,2.135385,1.1710804,1.2526969,1.6524359,1.5239198,1.4757249,1.797962,1.7724407,2.0185516,1.657951,2.5658736,2.264787,1.7339473,1.8577938,1.8890941,0.885247,1
-16.37707,-13.130229,-11.1096945,-10.141978,-11.826497,-9.139185,-12.24272,-13.2102585,-8.400244,-10.017707,-10.207865,-12.861202,-10.715172,-9.496951,-12.671803,-11.948928,-21.324465,-25.458208,-19.191664,-17.453474,-21.046274,-14.489951,-16.996073,-23.684195,-18.526972,-18.001608,-22.361301,-23.77234,-21.570347,-20.31572,-15.363058,-15.126651,1.3020929,1.9389006,1.72747,1.720914,1.7795863,1.5854752,1.3882595,1.7928637,2.205528,1.7969788,2.1905954,1.8483762,2.0130658,2.1391833,1.2123814,1.2659421,1
-12.860336,-11.986497,-9.712504,-8.943301,-6.6127424,-10.481002,-8.54423,-9.679395,-8.972912,-10.407383,-8.891886,-10.537749,-13.626596,-9.175232,-9.200428,-14.554218,-22.225393,-24.062935,-15.75368,-16.48224,-14.322276,-17.443838,-14.915914,-17.741001,-16.196074,-19.297663,-20.219898,-22.325901,-18.004005,-14.139474,-16.278059,-14.864567,1.7282125,2.0075035,1.6219999,1.8429705,2.1658602,1.6643293,1.7457293,1.8328626,1.8049964,1.8542281,2.273972,2.1186595,1.3212401,1.5410482,1.7692721,1.0213236,1
-8.269164,-11.416644,-7.672816,-7.6115975,-11.884407,-8.419704,-9.348333,-8.30415,-3.9685216,-10.513943,-4.7945504,-8.185786,-8.94469,-5.047127,-8.925838,-7.9002633,-13.617309,-15.588425,-16.995832,-14.544792,-18.427324,-16.36139,-17.244205,-20.268547,-14.167613,-14.442177,-15.59189,-16.204535,-17.561213,-13.843877,-15.820699,-14.1324005,1.6467576,1.3654121,2.215071,1.9108723,1.5505464,1.9432262,1.8446289,2.4407732,3.5699978,1.3736215,3.2520027,1.9795943,1.9633114,2.7429225,1.7724607,1.7888517,1
-12.860336,-11.986497,-9.712504,-8.943301,-6.6127424,-10.481002,-8.54423,-9.679395,-8.972912,-10.407383,-8.891886,-10.537749,-13.626596,-9.175232,-9.200428,-14.554218,-22.225393,-24.062935,-15.75368,-16.48224,-14.322276,-17.443838,-14.915914,-17.741001,-16.196074,-19.297663,-20.219898,-22.325901,-18.004005,-14.139474,-16.278059,-14.864567,1.7282125,2.0075035,1.6219999,1.8429705,2.1658602,1.6643293,1.7457293,1.8328626,1.8049964,1.8542281,2.273972,2.1186595,1.3212401,1.5410482,1.7692721,1.0213236,1
